# wavenumber(cm^-1)  total O H
1.184901754182888908e+03 2.212791479573201353e-02 9.073654572994958617e-05 2.203717825000208255e-02
1.188973581516850572e+03 2.190429373766823729e-02 9.005891993336118790e-05 2.181423481773489895e-02
1.193045408850812464e+03 2.170314057915298869e-02 8.948741841143526541e-05 2.161365316074156592e-02
1.197117236184774356e+03 2.152666029755468530e-02 8.904279319543091935e-05 2.143761750435927912e-02
1.201189063518736020e+03 2.137485959117906356e-02 8.872923897536904507e-05 2.128613035220372138e-02
1.205260890852697912e+03 2.124552969062533381e-02 8.853341135498300925e-05 2.115699627927037502e-02
1.209332718186659804e+03 2.113457607022258683e-02 8.842685441972958534e-05 2.104614921580287568e-02
1.213404545520621468e+03 2.103664703234276595e-02 8.837130859882003932e-05 2.094827572374395597e-02
1.217476372854583360e+03 2.094596343987241774e-02 8.832575535347587231e-05 2.085763768451896066e-02
1.221548200188545252e+03 2.085720811541989794e-02 8.825371640289308701e-05 2.076895439901701307e-02
1.225620027522506916e+03 2.076630914852550455e-02 8.812932673247193881e-05 2.067817982179304820e-02
1.229691854856468808e+03 2.067096038825119719e-02 8.794102192558029239e-05 2.058301936632563403e-02
1.233763682190430700e+03 2.057077138882308295e-02 8.769223114460320001e-05 2.048307915767847917e-02
1.237835509524392364e+03 2.046702169349002426e-02 8.739911656408755965e-05 2.037962257692594800e-02
1.241907336858354256e+03 2.036209058625417651e-02 8.708600838033418636e-05 2.027500457787383831e-02
1.245979164192316148e+03 2.025871514861803807e-02 8.677962922779270370e-05 2.017193551939026538e-02
1.250050991526277812e+03 2.015927023476537377e-02 8.650339729082577513e-05 2.007276683747456769e-02
1.254122818860239704e+03 2.006524951122152373e-02 8.627300831764463367e-05 1.997897650290389807e-02
1.258194646194201596e+03 1.997706095529666603e-02 8.609414611842998379e-05 1.989096680917825516e-02
1.262266473528163260e+03 1.989415459248594642e-02 8.596264008229016426e-05 1.980819195240365177e-02
1.266338300862125152e+03 1.981540596723805822e-02 8.586680339931324318e-05 1.972953916383874545e-02
1.270410128196087044e+03 1.973961536770913600e-02 8.579119183827157882e-05 1.965382417587087718e-02
1.274481955530048708e+03 1.966596739956447126e-02 8.572074496804741391e-05 1.958024665459644556e-02
1.278553782864010600e+03 1.959432774385381354e-02 8.564427648302924256e-05 1.950868346737078679e-02
1.282625610197972492e+03 1.952531754123299976e-02 8.555655326067202273e-05 1.943976098797235014e-02
1.286697437531934156e+03 1.946017622400574368e-02 8.545865069291775425e-05 1.937471757331283434e-02
1.290769264865896048e+03 1.940047784504667777e-02 8.535675336597821719e-05 1.931512109168069882e-02
1.294841092199857940e+03 1.934779082976057635e-02 8.525994428208597334e-05 1.926253088547850642e-02
1.298912919533819604e+03 1.930336620760717686e-02 8.517769912679785060e-05 1.921818850848039037e-02
1.302984746867781496e+03 1.926791465352375651e-02 8.511775605716334636e-05 1.918279689746658564e-02
1.307056574201743388e+03 1.924150201228509369e-02 8.508481917281259118e-05 1.915641719311229202e-02
1.311128401535705052e+03 1.922356762545190251e-02 8.508026945546059440e-05 1.913848735599645023e-02
1.315200228869666944e+03 1.921305412795796391e-02 8.510279389402041470e-05 1.912795133406395079e-02
1.319272056203628836e+03 1.920862891368353351e-02 8.514966055489141879e-05 1.912347925312864877e-02
1.323343883537590500e+03 1.920897019178483683e-02 8.521827762618195475e-05 1.912375191415866330e-02
1.327415710871552392e+03 1.921307980231391072e-02 8.530765859171869224e-05 1.912777214372219856e-02
1.331487538205514284e+03 1.922057101763750137e-02 8.541944815807455110e-05 1.913515156947944232e-02
1.335559365539475948e+03 1.923186833044072605e-02 8.555823467649246853e-05 1.914631009576426082e-02
1.339631192873437840e+03 1.924825668221520972e-02 8.573099448247590941e-05 1.916252568773274545e-02
1.343703020207399732e+03 1.927173717110786111e-02 8.594569465708058742e-05 1.918579147645077532e-02
1.347774847541361396e+03 1.930468643175300286e-02 8.620931275287989641e-05 1.921847711900014771e-02
1.351846674875323288e+03 1.934937058561277817e-02 8.652576370917686090e-05 1.926284482190362274e-02
1.355918502209285180e+03 1.940741726444801529e-02 8.689436941396392190e-05 1.932052289503407433e-02
1.359990329543246844e+03 1.947938247280802532e-02 8.730947676593261476e-05 1.939207299604210274e-02
1.364062156877208736e+03 1.956454727599129043e-02 8.776158111957143800e-05 1.947678569487172953e-02
1.368133984211170628e+03 1.966103556372265915e-02 8.823987990033593559e-05 1.957279568382232909e-02
1.372205811545132292e+03 1.976626452790122140e-02 8.873568870921170007e-05 1.967752883919201071e-02
1.376277638879094184e+03 1.987764345113597966e-02 8.924577403439298080e-05 1.978839767710161707e-02
1.380349466213056076e+03 1.999335244920589366e-02 8.977455399592332546e-05 1.990357789521000204e-02
1.384421293547017967e+03 2.011299018853270407e-02 9.033436917064833517e-05 2.002265581936205768e-02
1.388493120880979632e+03 2.023789807421378859e-02 9.094358018342239597e-05 2.014695449403037381e-02
1.392564948214941523e+03 2.037104960390670461e-02 9.162293599544347610e-05 2.027942666791126419e-02
1.396636775548903415e+03 2.051651750763990728e-02 9.239123930698807483e-05 2.042412626833292610e-02
1.400708602882865080e+03 2.067866039120875438e-02 9.326159764782306321e-05 2.058539879356092311e-02
1.404780430216826971e+03 2.086126126203500381e-02 9.423938181333526513e-05 2.076702188022168730e-02
1.408852257550788863e+03 2.106686850363280808e-02 9.532246281975576593e-05 2.097154604081306536e-02
1.412924084884750528e+03 2.129652517534277867e-02 9.650355319535251666e-05 2.120002162214742678e-02
1.416995912218712419e+03 2.154994459139781410e-02 9.777380283807512768e-05 2.145217078855976220e-02
1.421067739552674311e+03 2.182604362444061363e-02 9.912643588432384640e-05 2.172691718855630089e-02
1.425139566886635976e+03 2.212363386493449574e-02 1.005592904541681334e-04 2.202307457448032801e-02
1.429211394220597867e+03 2.244203639471962358e-02 1.020756010086578541e-04 2.233996079371098481e-02
1.433283221554559759e+03 2.278144036499149538e-02 1.036830552797193903e-04 2.267775730971177683e-02
1.437355048888521424e+03 2.314294445723468624e-02 1.053917960670409622e-04 2.303755266116765815e-02
1.441426876222483315e+03 2.352835213265590947e-02 1.072123772341515525e-04 2.342113975542177776e-02
1.445498703556445207e+03 2.393987929317950569e-02 1.091545959953307165e-04 2.383072469718419337e-02
1.449570530890406872e+03 2.437993935517242944e-02 1.112276525746356702e-04 2.426871170259780816e-02
1.453642358224368763e+03 2.485109600783599187e-02 1.134414312585574163e-04 2.473765457657742944e-02
1.457714185558330655e+03 2.535615695310308032e-02 1.158081308658648432e-04 2.524034882223720813e-02
1.461786012892292320e+03 2.589828320264704262e-02 1.183432446565667632e-04 2.577993995799048726e-02
1.465857840226254211e+03 2.648096187511321878e-02 1.210651151585337442e-04 2.635989675995469364e-02
1.469929667560216103e+03 2.710775624212188178e-02 1.239928998380901231e-04 2.698376334228377166e-02
1.474001494894177767e+03 2.778187956799508390e-02 1.271435460704191064e-04 2.765473602192465227e-02
1.478073322228139659e+03 2.850577697963642063e-02 1.305289780433960625e-04 2.837524800159301613e-02
1.482145149562101551e+03 2.928097107588752829e-02 1.341548784690685012e-04 2.914681619741845559e-02
1.486216976896063215e+03 3.010838606843894288e-02 1.380220932790657468e-04 2.997036397515987632e-02
1.490288804230025107e+03 3.098921497782214374e-02 1.421308931420619593e-04 3.084708408468007229e-02
1.494360631563986999e+03 3.192618932367823070e-02 1.464873634210177213e-04 3.177970196025722144e-02
1.498432458897948663e+03 3.292493487856534840e-02 1.511104104282530241e-04 3.277382446813710548e-02
1.502504286231910555e+03 3.399502701018174144e-02 1.560375538388614203e-04 3.383898945634288696e-02
1.506576113565872447e+03 3.515042933760674504e-02 1.613279408149407462e-04 3.498910139679183712e-02
1.510647940899834111e+03 3.640918613907342255e-02 1.670617744869170684e-04 3.624212436458650044e-02
1.514719768233796003e+03 3.779247112770406369e-02 1.733363404619322828e-04 3.761913478724212417e-02
1.518791595567757895e+03 3.932328713884197802e-02 1.802597264893873621e-04 3.914302741235260730e-02
1.522863422901719559e+03 4.102520103113608402e-02 1.879439154869841941e-04 4.083725711564908240e-02
1.526935250235681451e+03 4.292147278179243852e-02 1.964990910152969331e-04 4.272497369077712936e-02
1.531007077569643343e+03 4.503483289785861071e-02 2.060307783489986476e-04 4.482880211950961147e-02
1.535078904903605007e+03 4.738803652589162335e-02 2.166409895900284785e-04 4.717139553630160520e-02
1.539150732237566899e+03 5.000522209065551976e-02 2.284339744059416758e-04 4.977678811624958871e-02
1.543222559571528791e+03 5.291403500961487649e-02 2.415265522787223929e-04 5.267250845733616182e-02
1.547294386905490455e+03 5.614841366215282681e-02 2.560623049882727984e-04 5.589235135716456165e-02
1.551366214239452347e+03 5.975183631700305142e-02 2.722281371646587643e-04 5.947960817983838355e-02
1.555438041573414239e+03 6.378068495080396749e-02 2.902709722192654590e-04 6.349041397858470881e-02
1.559509868907375903e+03 6.830724150351855095e-02 3.105118933753185694e-04 6.799672961014324724e-02
1.563581696241337795e+03 7.342178768810118938e-02 3.333551974937303767e-04 7.308843249060746616e-02
1.567653523575299687e+03 7.923342318198681178e-02 3.592908364927884044e-04 7.887413234549403573e-02
1.571725350909261351e+03 8.586957101731448883e-02 3.888904936240605435e-04 8.548068052369044156e-02
1.575797178243223243e+03 9.347460282561206868e-02 4.227995424541927455e-04 9.305180328315784677e-02
1.579869005577185135e+03 1.022083682393180037e-01 4.617284360770243794e-04 1.017466398032409874e-01
1.583940832911146799e+03 1.122453808781182227e-01 5.064466560360410523e-04 1.117389342220821702e-01
1.588012660245108691e+03 1.237748051461947663e-01 5.577795861115215133e-04 1.232170255600832515e-01
1.592084487579070583e+03 1.370002232045391399e-01 6.166037930047229415e-04 1.363836194115344291e-01
1.596156314913032247e+03 1.521367466400283530e-01 6.838305083460098893e-04 1.514529161316823247e-01
1.600228142246994139e+03 1.694019281808978317e-01 7.603628300982892552e-04 1.686415653507995493e-01
1.604299969580956031e+03 1.889967665409022224e-01 8.470117774823371359e-04 1.881497547634199130e-01
1.608371796914917695e+03 2.110743618688057932e-01 9.443616592229323254e-04 2.101300002095828623e-01
1.612443624248879587e+03 2.356965454172748609e-01 1.052586498505102101e-03 2.346439589187697128e-01
1.616515451582841479e+03 2.627826088345781574e-01 1.171234669899751503e-03 2.616113741646783897e-01
1.620587278916803143e+03 2.920581351857596819e-01 1.299014701385533014e-03 2.907591204843741339e-01
1.624659106250765035e+03 3.230146733031755146e-01 1.433626620155176255e-03 3.215810466830203995e-01
1.628730933584726927e+03 3.548915128621892845e-01 1.571685910109596376e-03 3.533198269520796964e-01
1.632802760918688818e+03 3.866885362098225198e-01 1.708778615814468202e-03 3.849797575940080430e-01
1.636874588252650483e+03 4.172142405541460763e-01 1.839666804985160995e-03 4.153745737491608692e-01
1.640946415586612375e+03 4.451665266703971890e-01 1.958637034214815494e-03 4.432078896361823506e-01
1.645018242920574266e+03 4.692372715989414078e-01 2.059956520867687463e-03 4.671773150780736961e-01
1.649090070254536158e+03 4.882266878612374628e-01 2.138379039063060226e-03 4.860883088221744086e-01
1.653161897588498050e+03 5.011512868004999177e-01 2.189630660476753286e-03 4.989616561400230799e-01
1.657233724922459714e+03 5.073304181239659538e-01 2.210807217575317101e-03 5.051196109063904593e-01
1.661305552256421379e+03 5.064404652650089655e-01 2.200630210855750255e-03 5.042398350541533736e-01
1.665377379590383043e+03 4.985316996286043856e-01 2.159532069579001880e-03 4.963721675590254678e-01
1.669449206924345390e+03 4.840090209010496913e-01 2.089569456553724836e-03 4.819194514444959943e-01
1.673521034258306827e+03 4.635829093940169732e-01 1.994188594026179411e-03 4.615887207999906927e-01
1.677592861592268719e+03 4.381999542001697168e-01 1.877884578824801044e-03 4.363220696213449545e-01
1.681664688926230610e+03 4.089630587534222594e-01 1.745804919791840671e-03 4.072172538336303882e-01
1.685736516260192275e+03 3.770502807561780245e-01 1.603346277238369266e-03 3.754469344789396756e-01
1.689808343594154167e+03 3.436390634432021640e-01 1.455784934246269436e-03 3.421832785089558571e-01
1.693880170928116058e+03 3.098402519670074851e-01 1.307969276234023258e-03 3.085322826907734850e-01
1.697951998262077495e+03 2.766444111476816792e-01 1.164089814116521255e-03 2.754803213335651479e-01
1.702023825596039842e+03 2.448818077701417073e-01 1.027531424019406539e-03 2.438542763461223062e-01
1.706095652930001506e+03 2.151968369325535924e-01 9.008045418324496251e-04 2.142960323907211750e-01
1.710167480263963171e+03 1.880372745848801208e-01 7.855469258448632627e-04 1.872517276590352497e-01
1.714239307597924835e+03 1.636581459940357475e-01 6.825844990308562116e-04 1.629755614950048892e-01
1.718311134931886727e+03 1.421390257144921065e-01 5.920378354101209738e-04 1.415469878790819869e-01
1.722382962265848619e+03 1.234123189817583899e-01 5.134595425053021470e-04 1.228988594392530914e-01
1.726454789599810510e+03 1.072988352573263499e-01 4.459870878441862005e-04 1.068528481694821231e-01
1.730526616933772402e+03 9.354615117120659851e-02 3.884958515828715341e-04 9.315765531962372226e-02
1.734598444267734067e+03 8.186517901238639372e-02 3.397387449630321450e-04 8.152544026742336580e-02
1.738670271601695958e+03 7.196109470545494768e-02 2.984617547004775415e-04 7.166263295075449291e-02
1.742742098935657850e+03 6.355616809482744767e-02 2.634889832357387401e-04 6.329267911159171256e-02
1.746813926269619742e+03 5.640372089941825262e-02 2.337754952350427841e-04 5.616994540418322052e-02
1.750885753603581634e+03 5.029399605369946208e-02 2.084306984872778183e-04 5.008556535521217767e-02
1.754957580937543298e+03 4.505381661565238671e-02 1.867182981739553313e-04 4.486709831747844046e-02
1.759029408271504963e+03 4.054237725693661532e-02 1.680405809461287653e-04 4.037433667599048259e-02
1.763101235605466627e+03 3.664537890664380099e-02 1.519148351352468825e-04 3.649346407150853844e-02
1.767173062939428974e+03 3.326917244716232069e-02 1.379484084577902836e-04 3.313122403870454036e-02
1.771244890273390411e+03 3.033587099129592124e-02 1.258168072887133116e-04 3.021005418400721926e-02
1.775316717607352302e+03 2.777974760584274103e-02 1.152469773980658847e-04 2.766450062844467636e-02
1.779388544941314194e+03 2.554479512970540128e-02 1.060059932199005023e-04 2.543878913648549983e-02
1.783460372275275859e+03 2.358312170177189609e-02 9.789412678520753087e-05 2.348522757498667374e-02
1.787532199609237750e+03 2.185384267928689589e-02 9.074073677229390613e-05 2.176310194251460800e-02
1.791604026943199642e+03 2.032222117323373781e-02 8.440148829315709548e-05 2.023781968494059447e-02
1.795675854277161079e+03 1.895892391110801795e-02 7.875585137987607773e-05 1.888016805972813142e-02
1.799747681611123426e+03 1.773934536127274447e-02 7.370437754940821148e-05 1.766564098372332831e-02
1.803819508945085090e+03 1.664299538779842602e-02 6.916571747990725232e-05 1.657382967031851423e-02
1.807891336279046754e+03 1.565295354857938054e-02 6.507360690191638227e-05 1.558787994167747451e-02
1.811963163613008419e+03 1.475538482376139923e-02 6.137409599320623485e-05 1.469401072776818987e-02
1.816034990946970311e+03 1.393910182459391113e-02 5.802318831512389427e-05 1.388107863627878122e-02
1.820106818280932202e+03 1.319515396375313919e-02 5.498488569001347772e-05 1.314016907806311515e-02
1.824178645614894094e+03 1.251642512753617723e-02 5.222950134206576645e-05 1.246419562619409740e-02
1.828250472948855986e+03 1.189722685524826837e-02 4.973206738283007355e-05 1.184749478786542229e-02
1.832322300282817650e+03 1.133288371026388089e-02 4.747073545320399090e-05 1.128541297481067997e-02
1.836394127616779542e+03 1.081932172278996830e-02 4.542521245865438137e-05 1.077389651033129961e-02
1.840465954950741434e+03 1.035268784274637720e-02 4.357541735205633853e-05 1.030911242539434003e-02
1.844537782284703326e+03 9.929043014313443036e-03 4.190061866749126218e-05 9.887142395645944631e-03
1.848609609618665218e+03 9.544176085375565693e-03 4.037927241174852787e-05 9.503796812963812707e-03
1.852681436952626882e+03 9.193573987378918233e-03 3.898962844331386313e-05 9.154584358935608998e-03
1.856753264286588546e+03 8.872554856935551543e-03 3.771095970454834437e-05 8.834843897231006715e-03
1.860825091620550211e+03 8.576532163132815842e-03 3.652507054872541746e-05 8.540007092584081527e-03
1.864896918954512557e+03 8.301342477272849463e-03 3.541763507837272659e-05 8.265924842194471295e-03
1.868968746288473994e+03 8.043550930531917151e-03 3.437895018730405738e-05 8.009171980344616942e-03
1.873040573622435886e+03 7.800654808133232823e-03 3.340385746267083200e-05 7.767250950670554280e-03
1.877112400956397778e+03 7.571135866134659324e-03 3.249083998379758797e-05 7.538645026150858457e-03
1.881184228290359442e+03 7.354355452247216159e-03 3.164055004554967767e-05 7.322714902201671143e-03
1.885256055624321334e+03 7.150328269516936612e-03 3.085418729128199070e-05 7.119474082225659209e-03
1.889327882958283226e+03 6.959437161747236873e-03 3.013216958124934086e-05 6.929304992165989836e-03
1.893399710292245118e+03 6.782156011387027728e-03 2.947341706486891500e-05 6.752682594322170773e-03
1.897471537626207009e+03 6.618832827329586624e-03 2.887535008139727899e-05 6.589957477248201481e-03
1.901543364960168674e+03 6.469559098742086282e-03 2.833446330572561895e-05 6.441224635436361250e-03
1.905615192294130566e+03 6.334125268113002631e-03 2.784716495600096932e-05 6.306278103156997064e-03
1.909687019628092003e+03 6.212043845534901201e-03 2.741051719837302685e-05 6.184633328336522178e-03
1.913758846962053894e+03 6.102614115913216654e-03 2.702259245857225611e-05 6.075591523454636385e-03
1.917830674296016241e+03 6.005003545789375577e-03 2.668233280385477312e-05 5.978321212985525900e-03
1.921902501629977678e+03 5.918326462464117144e-03 2.638899677369306368e-05 5.891937465690428796e-03
1.925974328963939570e+03 5.841706541608942052e-03 2.614142631381189481e-05 5.815565115295151868e-03
1.930046156297901234e+03 5.774314649027833223e-03 2.593741529609972760e-05 5.748377233731750795e-03
1.934117983631863126e+03 5.715378369556637153e-03 2.577340097407216461e-05 5.689604968582572669e-03
1.938189810965825018e+03 5.664165416638469903e-03 2.564456342295855728e-05 5.638520853215532244e-03
1.942261638299786910e+03 5.619950126703779705e-03 2.554526542080136554e-05 5.594404861282967559e-03
1.946333465633748801e+03 5.581978544107106185e-03 2.546965797158444973e-05 5.556508886135529471e-03
1.950405292967710466e+03 5.549450200292525663e-03 2.541225304948092247e-05 5.524037947243044290e-03
1.954477120301672358e+03 5.521531240504273276e-03 2.536832541694505726e-05 5.496162915087322506e-03
1.958548947635633795e+03 5.497403997884548095e-03 2.533411335045453967e-05 5.472069884534098289e-03
1.962620774969596141e+03 5.476345164712113391e-03 2.530688822460177748e-05 5.451038276487516106e-03
1.966692602303558033e+03 5.457812828400385001e-03 2.528500552150373491e-05 5.432527822878878247e-03
1.970764429637519470e+03 5.441516126344109194e-03 2.526801402831310722e-05 5.416248112315807071e-03
1.974836256971481362e+03 5.427442476542135817e-03 2.525680389020858830e-05 5.402185672651936207e-03
1.978908084305443026e+03 5.415825905820707484e-03 2.525366801638004267e-05 5.390572237804341915e-03
1.982979911639404918e+03 5.407053403304729229e-03 2.526209555570911396e-05 5.381791307749035809e-03
1.987051738973366810e+03 5.401521098547875863e-03 2.528615366030874211e-05 5.376234944887564593e-03
1.991123566307328701e+03 5.399465381812489605e-03 2.532944792365536844e-05 5.374135933888843364e-03
1.995195393641290593e+03 5.400803626790647190e-03 2.539384044739334998e-05 5.375409786343239918e-03
1.999267220975252258e+03 5.405023182506328745e-03 2.547827289027186135e-05 5.379544909616067357e-03
2.003339048309214149e+03 5.411153976753739665e-03 2.557811175576226562e-05 5.385575864997979578e-03
2.007410875643175586e+03 5.417847742251070443e-03 2.568535531088061744e-05 5.392162386940206262e-03
2.011482702977137478e+03 5.423565135337906663e-03 2.578981951500218506e-05 5.397775315822918654e-03
2.015554530311099825e+03 5.426843416278542657e-03 2.588111520138530833e-05 5.400962301077166273e-03
2.019626357645061262e+03 5.426588449988290971e-03 2.595094104946020670e-05 5.400637508938837053e-03
2.023698184979023154e+03 5.422315319159072902e-03 2.599505204132087930e-05 5.396320267117761527e-03
2.027770012312984818e+03 5.414261709514494106e-03 2.601429242588116335e-05 5.388247417088608097e-03
2.031841839646946710e+03 5.403322978729458922e-03 2.601431419822531770e-05 5.377308664531248519e-03
2.035913666980908602e+03 5.390804729840941063e-03 2.600397514596277610e-05 5.364800754694985623e-03
2.039985494314870493e+03 5.378045598084030786e-03 2.599281071633076286e-05 5.352052787367710465e-03
2.044057321648832385e+03 5.366011079753392650e-03 2.598827223488928012e-05 5.340022807518501544e-03
2.048129148982794050e+03 5.354979731925986128e-03 2.599351978886622547e-05 5.328986212137132479e-03
2.052200976316755714e+03 5.344424718952161223e-03 2.600641421571469098e-05 5.318418304736460996e-03
2.056272803650717833e+03 5.333138535808075280e-03 2.602000912052692305e-05 5.307118526687562045e-03
2.060344630984679497e+03 5.319572980081463745e-03 2.602440555861028159e-05 5.293548574522863662e-03
2.064416458318641162e+03 5.302295425284531821e-03 2.600943454072336179e-05 5.276285990743821534e-03
2.068488285652603281e+03 5.280421540461205723e-03 2.596739788492895387e-05 5.254454142576287998e-03
2.072560112986564945e+03 5.253889396250208295e-03 2.589509541033992250e-05 5.227994300839864002e-03
2.076631940320526610e+03 5.223489815328575918e-03 2.579459140039207170e-05 5.197695223928186330e-03
2.080703767654488729e+03 5.190645915176954860e-03 2.567255069805954911e-05 5.164973364478887830e-03
2.084775594988450393e+03 5.157013964428152145e-03 2.553838575989488167e-05 5.131475578668255599e-03
2.088847422322412058e+03 5.124030893453593132e-03 2.540177689415855936e-05 5.098629116559433468e-03
2.092919249656374177e+03 5.092544098917494919e-03 2.527026936978972552e-05 5.067273829547712383e-03
2.096991076990335841e+03 5.062625506730353275e-03 2.514758352366489551e-05 5.037477923206685852e-03
2.101062904324297506e+03 5.033608557576266587e-03 2.503303238788964096e-05 5.008575525188393128e-03
2.105134731658259625e+03 5.004317276701988892e-03 2.492210924080206933e-05 4.979395167461198729e-03
2.109206558992221289e+03 4.973404117323809367e-03 2.480798718847195407e-05 4.948596130135351698e-03
2.113278386326182954e+03 4.939692559621647501e-03 2.468345300930176330e-05 4.915009106612364467e-03
2.117350213660145073e+03 4.902433565160214946e-03 2.454272837930716232e-05 4.877890836780922508e-03
2.121422040994106737e+03 4.861422438090213204e-03 2.438271556894373030e-05 4.837039722521277625e-03
2.125493868328068402e+03 4.816968663066483261e-03 2.420340204809996685e-05 4.792765261018376230e-03
2.129565695662030521e+03 4.769750545608538936e-03 2.400740460328673566e-05 4.745743141005265807e-03
2.133637522995992185e+03 4.720609298327027754e-03 2.379886025929879855e-05 4.696810438067735780e-03
2.137709350329953850e+03 4.670341474460518345e-03 2.358202433649864903e-05 4.646759450124026899e-03
2.141781177663915969e+03 4.619538295204711660e-03 2.335998571512768674e-05 4.596178309489577438e-03
2.145853004997877633e+03 4.568502046723044163e-03 2.313385297398632423e-05 4.545368193749066421e-03
2.149924832331839298e+03 4.517249276715867325e-03 2.290262280555189060e-05 4.494346653910319747e-03
2.153996659665801417e+03 4.465591624293039665e-03 2.266375077338895987e-05 4.442927873519661279e-03
2.158068486999763081e+03 4.413269414824606135e-03 2.241424988894836961e-05 4.390855164935673557e-03
2.162140314333724746e+03 4.360101783992993696e-03 2.215199165287037256e-05 4.337949792340137743e-03
2.166212141667686865e+03 4.306111925677957517e-03 2.187681668863870169e-05 4.284235108989326198e-03
2.170283969001648529e+03 4.251589587523183812e-03 2.159110062903673698e-05 4.229998486894164314e-03
2.174355796335610194e+03 4.197066811728285447e-03 2.129956304701891473e-05 4.175767248681255643e-03
2.178427623669572313e+03 4.143205938478318993e-03 2.100832135474876638e-05 4.122197617123578121e-03
2.182499451003533977e+03 4.090625908767807177e-03 2.072342098580548246e-05 4.069902487782009470e-03
2.186571278337495642e+03 4.039715637387385205e-03 2.044924939720678463e-05 4.019266387990194297e-03
2.190643105671457761e+03 3.990493016183637234e-03 2.018730490910728917e-05 3.970305711274547435e-03
2.194714933005419425e+03 3.942559567528042784e-03 1.993571275030381660e-05 3.922623854777753001e-03
2.198786760339381090e+03 3.895174629664446830e-03 1.968967451788354125e-05 3.875484955146570563e-03
2.202858587673343209e+03 3.847436620207084126e-03 1.944276181696117316e-05 3.827993858390138504e-03
2.206930415007304873e+03 3.798524220549093049e-03 1.918870544905320081e-05 3.779335515100045503e-03
2.211002242341266538e+03 3.747929243684644616e-03 1.892317259321418026e-05 3.729006071091454325e-03
2.215074069675228657e+03 3.695613086712185111e-03 1.864501986250341841e-05 3.676968066849686887e-03
2.219145897009190321e+03 3.642040289370281677e-03 1.835666335390931050e-05 3.623683626016385804e-03
2.223217724343151986e+03 3.588078657825855607e-03 1.806346875135243069e-05 3.570015189074521398e-03
2.227289551677114105e+03 3.534793830399717788e-03 1.777235062023425406e-05 3.517021479779493427e-03
2.231361379011075769e+03 3.483194944152277848e-03 1.748999001406346715e-05 3.465704954138238477e-03
2.235433206345037433e+03 3.433999040397733848e-03 1.722116861420686942e-05 3.416777871783539637e-03
2.239505033678999553e+03 3.387473225997672619e-03 1.696765712925273431e-05 3.370505568868438669e-03
2.243576861012961217e+03 3.343389832376012730e-03 1.672791583513358844e-05 3.326661916540902923e-03
2.247648688346922881e+03 3.301099261961297320e-03 1.649763044356489456e-05 3.284601631517748092e-03
2.251720515680885001e+03 3.259696884593556252e-03 1.627089049885666242e-05 3.243425994094711797e-03
2.255792343014846665e+03 3.218240994230298167e-03 1.604167770746532581e-05 3.202199316522835043e-03
2.259864170348808329e+03 3.175971493394724038e-03 1.580529375749759735e-05 3.160166199637231936e-03
2.263935997682770449e+03 3.132483114772161535e-03 1.555941345894361753e-05 3.116923701313217745e-03
2.268007825016732113e+03 3.087819782511761445e-03 1.530456805343071797e-05 3.072515214458348271e-03
2.272079652350694232e+03 3.042474494107208580e-03 1.504400584749722699e-05 3.027430488259728013e-03
2.276151479684655897e+03 2.997298362227865994e-03 1.478300886772612221e-05 2.982515353360142181e-03
2.280223307018617561e+03 2.953340137175570427e-03 1.452784309028023014e-05 2.938812294085297629e-03
2.284295134352579680e+03 2.911650886185269266e-03 1.428457569714413180e-05 2.897366310488134512e-03
2.288366961686541345e+03 2.873095047158393499e-03 1.405800288112319976e-05 2.859037044277279362e-03
2.292438789020503009e+03 2.838206982762753790e-03 1.385089688909075266e-05 2.824356085873672845e-03
2.296510616354465128e+03 2.807121108624250315e-03 1.366370588934735362e-05 2.793457402734904945e-03
2.300582443688426793e+03 2.779585595313688318e-03 1.349473607783186349e-05 2.766090859235869649e-03
2.304654271022388457e+03 2.755048872622697150e-03 1.334073253223004555e-05 2.741708140090480701e-03
2.308726098356350576e+03 2.732790491895020508e-03 1.319768160975593917e-05 2.719592810285260173e-03
2.312797925690312240e+03 2.712058774682051410e-03 1.306161145237121394e-05 2.698997163229692638e-03
2.316869753024273905e+03 2.692180121353499912e-03 1.292918615191594170e-05 2.679250935201591289e-03
2.320941580358236024e+03 2.672618068902803904e-03 1.279797093804707761e-05 2.659820097964755905e-03
2.325013407692197688e+03 2.652979519042178349e-03 1.266636505591452405e-05 2.640313153986260843e-03
2.329085235026159353e+03 2.632984041179442340e-03 1.253331443761415023e-05 2.620450726741839747e-03
2.333157062360121472e+03 2.612423097347678531e-03 1.239798539554048430e-05 2.600025111952121784e-03
2.337228889694083136e+03 2.591135619106998793e-03 1.225957697131868250e-05 2.578876042135681574e-03
2.341300717028044801e+03 2.569015179165486280e-03 1.211737463796124393e-05 2.556897804527516905e-03
2.345372544362006920e+03 2.546046832694695474e-03 1.197103160885189462e-05 2.534075801085827664e-03
2.349444371695968584e+03 2.522355646907788618e-03 1.182095300313312973e-05 2.510534693904657721e-03
2.353516199029930249e+03 2.498240560267106676e-03 1.166859772572720116e-05 2.486571962541372482e-03
2.357588026363892368e+03 2.474169957588436084e-03 1.151652808295736554e-05 2.462653429505474566e-03
2.361659853697854032e+03 2.450728209611427282e-03 1.136812247906536761e-05 2.439360087132373157e-03
2.365731681031815697e+03 2.428520420935156073e-03 1.122698881007570198e-05 2.417293432125089230e-03
