# wavenumber(cm^-1)  total O H
1.184901754182888908e+03 1.067089811455026668e-02 4.238415624701079212e-05 1.062851395830323974e-02
1.188973581516850572e+03 1.055079245740809211e-02 4.199830051953825022e-05 1.050879415688854915e-02
1.193045408850812464e+03 1.044021979327616756e-02 4.161646239737046369e-05 1.039860333087880284e-02
1.197117236184774356e+03 1.033487282479177843e-02 4.122637745974369258e-05 1.029364644733203951e-02
1.201189063518736020e+03 1.023180888702233428e-02 4.082566097800749199e-05 1.019098322604431589e-02
1.205260890852697912e+03 1.012990853879214281e-02 4.042333483265296654e-05 1.008948520395949386e-02
1.209332718186659804e+03 1.002979788074766232e-02 4.003763062941124995e-05 9.989760250118259743e-03
1.213404545520621468e+03 9.933283149237564363e-03 3.969055626909333669e-05 9.893592592968463925e-03
1.217476372854583360e+03 9.842472482310619941e-03 3.940078788918296862e-05 9.803071694421443966e-03
1.221548200188545252e+03 9.758843708641206163e-03 3.917707149084627763e-05 9.719666637150355115e-03
1.225620027522506916e+03 9.682533197406532205e-03 3.901425182585024172e-05 9.643518945580686896e-03
1.229691854856468808e+03 9.612060620755102230e-03 3.889328521363159732e-05 9.573167335541463152e-03
1.233763682190430700e+03 9.544581138427279954e-03 3.878537628543803203e-05 9.505795762141836663e-03
1.237835509524392364e+03 9.476603364389183867e-03 3.865910780052059584e-05 9.437944256588660236e-03
1.241907336858354256e+03 9.404973166686935587e-03 3.848852944524728875e-05 9.366484637241701688e-03
1.245979164192316148e+03 9.327842223447332937e-03 3.825992667378768633e-05 9.289582296773551268e-03
1.250050991526277812e+03 9.245342359888941708e-03 3.797546228911111372e-05 9.207366897599843225e-03
1.254122818860239704e+03 9.159772374718360560e-03 3.765288298393461080e-05 9.122119491734428931e-03
1.258194646194201596e+03 9.075246811720717038e-03 3.732165189477003493e-05 9.037925159825949822e-03
1.262266473528163260e+03 8.996910581755994396e-03 3.701681367854707918e-05 8.959893768077448889e-03
1.266338300862125152e+03 8.929940210785098503e-03 3.677233558700753000e-05 8.893167875198091515e-03
1.270410128196087044e+03 8.878595457354379605e-03 3.661551330043144375e-05 8.841979944053945939e-03
1.274481955530048708e+03 8.845543571348596021e-03 3.656341682740097332e-05 8.808980154521185019e-03
1.278553782864010600e+03 8.831571674220387719e-03 3.662156178350673167e-05 8.794950112436885487e-03
1.282625610197972492e+03 8.835672422491776951e-03 3.678433802653942276e-05 8.798888084465231185e-03
1.286697437531934156e+03 8.855383021267371202e-03 3.703643295812047553e-05 8.818346588309246281e-03
1.290769264865896048e+03 8.887214703420867612e-03 3.735460219469056552e-05 8.849860101226156989e-03
1.294841092199857940e+03 8.927039502695865297e-03 3.770953835533473204e-05 8.889329964340522000e-03
1.298912919533819604e+03 8.970383389604031504e-03 3.806802670767712830e-05 8.932315362896353292e-03
1.302984746867781496e+03 9.012667169197290107e-03 3.839580470322808466e-05 8.974271364494050204e-03
1.307056574201743388e+03 9.049492344479414738e-03 3.866141403516493245e-05 9.010830930444253817e-03
1.311128401535705052e+03 9.077058331317807219e-03 3.884087154766070228e-05 9.038217459770131121e-03
1.315200228869666944e+03 9.092720810455107855e-03 3.892237871186443078e-05 9.053798431743233233e-03
1.319272056203628836e+03 9.095591797085359614e-03 3.890982126300703914e-05 9.056681975822350461e-03
1.323343883537590500e+03 9.086992613222997020e-03 3.882374003880188990e-05 9.048168873184176536e-03
1.327415710871552392e+03 9.070550288646988396e-03 3.869890182744522818e-05 9.031851386819543873e-03
1.331487538205514284e+03 9.051798612490839085e-03 3.857848234535050545e-05 9.013220130145466191e-03
1.335559365539475948e+03 9.037290756599584973e-03 3.850591989961192662e-05 8.998784836699982859e-03
1.339631192873437840e+03 9.033399611609623306e-03 3.851633826776356719e-05 8.994883273341847812e-03
1.343703020207399732e+03 9.045107804592875111e-03 3.862974267196964346e-05 9.006478061920904221e-03
1.347774847541361396e+03 9.075117214460238363e-03 3.884780805196263835e-05 9.036269406408278110e-03
1.351846674875323288e+03 9.123519419118927137e-03 3.915509238268665175e-05 9.084364326736238046e-03
1.355918502209285180e+03 9.188091601701376884e-03 3.952423024234383644e-05 9.148567371459016134e-03
1.359990329543246844e+03 9.265081188273011428e-03 3.992351802584116673e-05 9.225157670247159311e-03
1.364062156877208736e+03 9.350192491506863213e-03 4.032467596777069251e-05 9.309867815539092303e-03
1.368133984211170628e+03 9.439446678623432396e-03 4.070866512476985352e-05 9.398738013498643407e-03
1.372205811545132292e+03 9.529667618325871753e-03 4.106819727368030875e-05 9.488599421052183042e-03
1.376277638879094184e+03 9.618518112375519860e-03 4.140672080212926334e-05 9.577111391573371948e-03
1.380349466213056076e+03 9.704206510643961087e-03 4.173479480748743453e-05 9.662471715836468827e-03
1.384421293547017967e+03 9.785126942939644662e-03 4.206550348383165071e-05 9.743061439455811060e-03
1.388493120880979632e+03 9.859731336326293255e-03 4.241069556203212049e-05 9.817320640764258532e-03
1.392564948214941523e+03 9.926841566212506185e-03 4.277935743663579572e-05 9.884062208775870606e-03
1.396636775548903415e+03 9.986423424767933849e-03 4.317853772868850701e-05 9.943244887039244528e-03
1.400708602882865080e+03 1.004062257318296889e-02 4.361624237670920848e-05 9.997006330806267049e-03
1.404780430216826971e+03 1.009468226067375060e-02 4.410492797212535367e-05 1.005057733270163511e-02
1.408852257550788863e+03 1.015729077411214355e-02 4.466387289862714825e-05 1.011262690121351483e-02
1.412924084884750528e+03 1.023998326489944030e-02 4.531890959201729553e-05 1.019466435530741802e-02
1.416995912218712419e+03 1.035544810930111650e-02 4.609872746865774622e-05 1.030934938183242049e-02
1.421067739552674311e+03 1.051491873150032716e-02 4.702804805790437403e-05 1.046789068344240389e-02
1.425139566886635976e+03 1.072518465805950144e-02 4.811916778576404694e-05 1.067706549027372040e-02
1.429211394220597867e+03 1.098602192908430114e-02 4.936432081973894941e-05 1.093665760826456092e-02
1.433283221554559759e+03 1.128891454663744943e-02 5.073167994849248834e-05 1.123818286668894911e-02
1.437355048888521424e+03 1.161774225712496923e-02 5.216731636605248610e-05 1.156557494075891208e-02
1.441426876222483315e+03 1.195164393216783388e-02 5.360401690598703755e-05 1.189803991526183422e-02
1.445498703556445207e+03 1.226962311972595518e-02 5.497576157519575078e-05 1.221464735815076634e-02
1.449570530890406872e+03 1.255582500496148918e-02 5.623447945773618552e-05 1.249959052550375996e-02
1.453642358224368763e+03 1.280400913415568470e-02 5.736422001768827408e-05 1.274664491413799415e-02
1.457714185558330655e+03 1.301976516130422951e-02 5.838783504786101324e-05 1.296137732625638264e-02
1.461786012892292320e+03 1.321954702555189556e-02 5.936301163602162147e-05 1.316018401391585123e-02
1.465857840226254211e+03 1.342653427895728474e-02 6.036773245399231478e-05 1.336616654650331359e-02
1.469929667560216103e+03 1.366439118965039404e-02 6.147899184894331905e-05 1.360291219780145229e-02
1.474001494894177767e+03 1.395080834866427658e-02 6.275147598544598667e-05 1.388805687267883129e-02
1.478073322228139659e+03 1.429293718829758794e-02 6.420363380866395391e-05 1.422873355448894123e-02
1.482145149562101551e+03 1.468630684193770672e-02 6.581651319583593307e-05 1.462049032874187041e-02
1.486216976896063215e+03 1.511766370851718930e-02 6.754637053174919730e-05 1.505011733798545040e-02
1.490288804230025107e+03 1.557078295476055710e-02 6.934688375514818726e-05 1.550143607100540853e-02
1.494360631563986999e+03 1.603319507418920348e-02 7.119285756502954617e-05 1.596200221662417984e-02
1.498432458897948663e+03 1.650141227464368976e-02 7.309637814932606762e-05 1.642831589649436722e-02
1.502504286231910555e+03 1.698282316008041526e-02 7.510913091691846202e-05 1.690771402916351612e-02
1.506576113565872447e+03 1.749376427180221114e-02 7.731018179647742520e-05 1.741645409000574379e-02
1.510647940899834111e+03 1.805485109050379913e-02 7.978475048680904423e-05 1.797506634001701242e-02
1.514719768233796003e+03 1.868579660196319214e-02 8.260368009655716360e-05 1.860319292186664308e-02
1.518791595567757895e+03 1.940213942543446424e-02 8.581339637683731776e-05 1.931632602905764690e-02
1.522863422901719559e+03 2.021540675324348668e-02 8.944176423393324386e-05 2.012596498900957181e-02
1.526935250235681451e+03 2.113659020848401848e-02 9.351799718597378808e-05 2.104307221129807226e-02
1.531007077569643343e+03 2.218112227064261005e-02 9.809772822267143395e-05 2.208302454241993854e-02
1.535078904903605007e+03 2.337259178589851105e-02 1.032807851517480611e-04 2.326931100074675768e-02
1.539150732237566899e+03 2.474274072744175185e-02 1.092111335264923347e-04 2.463352959391529318e-02
1.543222559571528791e+03 2.632682151997074727e-02 1.160555459057380939e-04 2.621076597406500619e-02
1.547294386905490455e+03 2.815557677348795584e-02 1.239671262894790108e-04 2.803160964719846743e-02
1.551366214239452347e+03 3.024699237669239982e-02 1.330477802710616450e-04 3.011394459642133259e-02
1.555438041573414239e+03 3.260167767425938001e-02 1.433263420002924688e-04 3.245835133225909164e-02
1.559509868907375903e+03 3.520480448021073849e-02 1.547646861829519549e-04 3.505003979402780689e-02
1.563581696241337795e+03 3.803524087257089542e-02 1.672940930202933599e-04 3.786794677955059724e-02
1.567653523575299687e+03 4.107972646918932325e-02 1.808723389374479852e-04 4.089885413025189792e-02
1.571725350909261351e+03 4.434781338829722058e-02 1.955434240249642372e-04 4.415226996427225326e-02
1.575797178243223243e+03 4.788277987258905688e-02 2.114803371656579162e-04 4.767129953542340731e-02
1.579869005577185135e+03 5.176509310731478020e-02 2.289976700262455489e-04 5.153609543728854964e-02
1.583940832911146799e+03 5.610771265369750294e-02 2.485325648466842757e-04 5.585918008885083774e-02
1.588012660245108691e+03 6.104541962147204404e-02 2.706042425421851475e-04 6.077481537892988339e-02
1.592084487579070583e+03 6.672213364968573868e-02 2.957687482092215400e-04 6.642636490147652006e-02
1.596156314913032247e+03 7.328000309439974824e-02 3.245833541739429192e-04 7.295541974022581866e-02
1.600228142246994139e+03 8.085196233403368904e-02 3.575849753959991421e-04 8.049437735863768095e-02
1.604299969580956031e+03 8.955640197023656546e-02 3.952735816783403363e-04 8.916112838855824729e-02
1.608371796914917695e+03 9.949009471949976646e-02 4.380816244967581210e-04 9.905201309500302753e-02
1.612443624248879587e+03 1.107149531548122234e-01 4.863097731216706686e-04 1.102286433816905831e-01
1.616515451582841479e+03 1.232361893523741259e-01 5.400199614541091250e-04 1.226961693909200402e-01
1.620587278916803143e+03 1.369734949588664319e-01 5.988960159242703862e-04 1.363745989429421823e-01
1.624659106250765035e+03 1.517314406140415350e-01 6.621027791689995277e-04 1.510693378348725857e-01
1.628730933584726927e+03 1.671784400750667143e-01 7.281878615081025267e-04 1.664502522135586360e-01
1.632802760918688818e+03 1.828437398757943588e-01 7.950691516936250281e-04 1.820486707241007474e-01
1.636874588252650483e+03 1.981384658623523420e-01 8.601342652526751051e-04 1.972783315970996487e-01
1.640946415586612375e+03 2.124006548675067829e-01 9.204496498997590589e-04 2.114802052176070479e-01
1.645018242920574266e+03 2.249574207947186988e-01 9.730463614337004404e-04 2.239843744332850051e-01
1.649090070254535931e+03 2.351923355843549834e-01 1.015227233651362637e-03 2.341771083507036277e-01
1.653161897588497823e+03 2.426045939882444658e-01 1.044834251405889723e-03 2.415597597368386029e-01
1.657233724922459714e+03 2.468491454924526263e-01 1.060427507454148868e-03 2.457887179849985171e-01
1.661305552256421379e+03 2.477527646437767128e-01 1.061353564482613119e-03 2.466914110792940984e-01
1.665377379590383271e+03 2.453078798055202125e-01 1.047711782367821351e-03 2.442601680231524242e-01
1.669449206924345162e+03 2.396514403998567522e-01 1.020251400629440010e-03 2.386311889992273616e-01
1.673521034258306827e+03 2.310383399309307584e-01 9.802420070706184888e-04 2.300580979238601165e-01
1.677592861592268719e+03 2.198174037252731972e-01 9.293534492138884762e-04 2.188880502760593150e-01
1.681664688926230610e+03 2.064136456271200570e-01 8.695626194775819091e-04 2.055440830076424863e-01
1.685736516260192275e+03 1.913153882920692328e-01 8.030826099279702104e-04 1.905123056821412253e-01
1.689808343594154167e+03 1.750611272189731005e-01 7.322939271651180814e-04 1.743288332918080108e-01
1.693880170928116058e+03 1.582202181051836631e-01 6.596541104183203984e-04 1.575605639947653680e-01
1.697951998262077723e+03 1.413638339719425763e-01 5.875720280032306663e-04 1.407762619439393847e-01
1.702023825596039615e+03 1.250271076503927659e-01 5.182515842718549192e-04 1.245088560661209293e-01
1.706095652930001506e+03 1.096680420405604373e-01 4.535284015949307842e-04 1.092145136389655047e-01
1.710167480263963171e+03 9.563168704661276220e-02 3.947341521442455448e-04 9.523695289446851286e-02
1.714239307597925063e+03 8.312803505419538719e-02 3.426218139677652446e-04 8.278541324022764547e-02
1.718311134931886954e+03 7.222904681337900812e-02 2.973715021496208173e-04 7.193167531122940384e-02
1.722382962265848619e+03 6.288529891384854464e-02 2.586756919473211496e-04 6.262662322190125364e-02
1.726454789599810510e+03 5.495770953982176410e-02 2.258821516673471959e-04 5.473182738815442205e-02
1.730526616933772402e+03 4.825636220234649082e-02 1.981597735879365183e-04 4.805820242875857851e-02
1.734598444267734067e+03 4.257762688372229015e-02 1.746506355720481600e-04 4.240297624815025923e-02
1.738670271601695958e+03 3.773258309152967283e-02 1.545806194006634914e-04 3.757800247212901568e-02
1.742742098935657850e+03 3.356327446837555767e-02 1.373165727568967723e-04 3.342595789561867564e-02
1.746813926269619515e+03 2.994718525591018310e-02 1.223743405541221924e-04 2.982481091535607587e-02
1.750885753603581406e+03 2.679322813005152043e-02 1.093936285308688455e-04 2.668383450152065142e-02
1.754957580937543298e+03 2.403372381173160544e-02 9.809971557226611111e-05 2.393562409615936429e-02
1.759029408271504963e+03 2.161632751302667438e-02 8.826879532462691925e-05 2.152805871770205326e-02
1.763101235605466854e+03 1.949822354777019234e-02 7.970603443881499849e-05 1.941851751333140141e-02
1.767173062939428746e+03 1.764304796517264518e-02 7.223713430832271647e-05 1.757081083086434181e-02
1.771244890273390411e+03 1.601967052590030222e-02 6.570847921347962328e-05 1.595396204668683704e-02
1.775316717607352302e+03 1.460153671284812604e-02 5.998928784113678769e-05 1.454154742500699676e-02
1.779388544941314194e+03 1.336564275555671491e-02 5.497103443378149553e-05 1.331067172112294569e-02
1.783460372275275859e+03 1.229097574400803833e-02 5.056292424587626550e-05 1.224041281976217740e-02
1.787532199609237750e+03 1.135690847008609568e-02 4.668529508890101863e-05 1.131022317499719154e-02
1.791604026943199642e+03 1.054226702157565893e-02 4.326408368620935437e-05 1.049900293788946955e-02
1.795675854277161307e+03 9.825539281567544775e-03 4.022872878577950879e-05 9.785310552781771934e-03
1.799747681611123198e+03 9.186163876239957990e-03 3.751389266698262805e-05 9.148649983572992167e-03
1.803819508945085090e+03 8.606340588364598879e-03 3.506341515881601601e-05 8.571277173205802541e-03
1.807891336279046754e+03 8.072586142839996426e-03 3.283397405119036156e-05 8.039752168788816961e-03
1.811963163613008646e+03 7.576404808134418883e-03 3.079633607749572913e-05 7.545608472056924455e-03
1.816034990946970538e+03 7.113848252292697891e-03 2.893344874253616066e-05 7.084914803550170295e-03
1.820106818280932202e+03 6.684191457292565711e-03 2.723614692328585590e-05 6.656955310369285818e-03
1.824178645614894094e+03 6.288246257304911692e-03 2.569818389277540730e-05 6.262548073412148482e-03
1.828250472948855986e+03 5.926868626990701612e-03 2.431230573447470435e-05 5.902556321256241002e-03
1.832322300282817650e+03 5.600022144921334988e-03 2.306833582496367976e-05 5.576953809096367107e-03
1.836394127616779542e+03 5.306467696840915307e-03 2.195322276401010355e-05 5.284514474076899837e-03
1.840465954950741434e+03 5.043908032694483998e-03 2.095226116729945534e-05 5.022955771527190180e-03
1.844537782284703098e+03 4.809320187356721024e-03 2.005051074726861516e-05 4.789269676609473822e-03
1.848609609618664990e+03 4.599263827211111377e-03 1.923376376329110694e-05 4.580030063447838688e-03
1.852681436952626882e+03 4.410089047193978609e-03 1.848894219138359112e-05 4.391600105002613219e-03
1.856753264286588546e+03 4.238087948664556390e-03 1.780419877511963582e-05 4.220283749889437025e-03
1.860825091620550438e+03 4.079675047720204145e-03 1.716905928583676276e-05 4.062505988434368318e-03
1.864896918954512330e+03 3.931636322316259258e-03 1.657472121064619758e-05 3.915061601105635815e-03
1.868968746288473994e+03 3.791402394301871676e-03 1.601433356802082000e-05 3.775388060733843483e-03
1.873040573622435886e+03 3.657242746605367592e-03 1.548295789244313880e-05 3.641759788712914479e-03
1.877112400956397778e+03 3.528287201157742116e-03 1.497705398180832436e-05 3.513310147175943265e-03
1.881184228290359442e+03 3.404354554762664253e-03 1.449365803862714009e-05 3.389860896724057170e-03
1.885256055624321334e+03 3.285662158931710632e-03 1.402970787535492839e-05 3.271632451056363713e-03
1.889327882958283226e+03 3.172547893181683083e-03 1.358201006973209623e-05 3.158965883111943939e-03
1.893399710292245118e+03 3.065322373881882150e-03 1.314806700756494622e-05 3.052174306874320172e-03
1.897471537626206782e+03 2.964290678161756419e-03 1.272750699788116624e-05 2.951563171163877706e-03
1.901543364960168674e+03 2.869882850403532998e-03 1.232343790579052420e-05 2.857559412497748599e-03
1.905615192294130566e+03 2.782766813266689988e-03 1.194291923525670862e-05 2.770823894031430434e-03
1.909687019628092230e+03 2.703823076317633800e-03 1.159602369714399423e-05 2.692227052620510975e-03
1.913758846962054122e+03 2.633935987428261995e-03 1.129353732172570280e-05 2.622642450106532890e-03
1.917830674296016014e+03 2.573661791276620706e-03 1.104396698372031918e-05 2.562617824292894465e-03
1.921902501629977678e+03 2.522913770140877612e-03 1.085089271782723895e-05 2.512062877423062827e-03
1.925974328963939570e+03 2.480816685006380015e-03 1.071163834774036222e-05 2.470105046658637241e-03
1.930046156297901462e+03 2.445818946496240102e-03 1.061775722325162782e-05 2.435201189272987159e-03
1.934117983631863126e+03 2.416041850779525671e-03 1.055714921263817697e-05 2.405484701566892088e-03
1.938189810965825018e+03 2.389743073533650251e-03 1.051703658059976326e-05 2.379226036953039497e-03
1.942261638299786910e+03 2.365723975998311815e-03 1.048677302259860399e-05 2.355237202975717439e-03
1.946333465633748574e+03 2.343537069000228845e-03 1.045962375197714150e-05 2.333077445248256908e-03
1.950405292967710466e+03 2.323435468910671573e-03 1.043312975822886053e-05 2.313002339152432467e-03
1.954477120301672358e+03 2.306108833657959361e-03 1.040822667021064959e-05 2.295700606987744266e-03
1.958548947635634022e+03 2.292324362394632629e-03 1.038768973383761098e-05 2.281936672660798190e-03
1.962620774969595914e+03 2.282608812469503340e-03 1.037458211586532312e-05 2.272234230353624342e-03
1.966692602303557805e+03 2.277068717805921620e-03 1.037120409417069465e-05 2.266697513711743960e-03
1.970764429637519470e+03 2.275376578495690548e-03 1.037870897483586481e-05 2.264997869520837641e-03
1.974836256971481362e+03 2.276885744638198952e-03 1.039724375785151838e-05 2.266488500880342941e-03
1.978908084305443253e+03 2.280802590563177530e-03 1.042631791367085739e-05 2.270376272649488221e-03
1.982979911639404918e+03 2.286348224767622162e-03 1.046513154675991037e-05 2.275883093220869204e-03
1.987051738973366810e+03 2.292870910108298424e-03 1.051273900262062356e-05 2.282358171105691638e-03
1.991123566307328701e+03 2.299902928165264634e-03 1.056807685662089843e-05 2.289334851308648649e-03
1.995195393641290366e+03 2.307174335970690448e-03 1.062996007848562781e-05 2.296544375892201669e-03
1.999267220975252258e+03 2.314596452317735711e-03 1.069712606487993947e-05 2.303899326252852736e-03
2.003339048309214149e+03 2.322218475887553348e-03 1.076832693287834835e-05 2.311450148954670263e-03
2.007410875643175814e+03 2.330155074280321030e-03 1.084240678149510058e-05 2.319312667498840512e-03
2.011482702977137706e+03 2.338489825384148200e-03 1.091830170034896821e-05 2.327571523683812961e-03
2.015554530311099597e+03 2.347176647927090749e-03 1.099496362072045270e-05 2.336181684306377730e-03
2.019626357645061262e+03 2.355976750099385026e-03 1.107128565904543904e-05 2.344905464440359428e-03
2.023698184979023154e+03 2.364468351315898460e-03 1.114613575628554455e-05 2.353322215559626712e-03
2.027770012312985045e+03 2.372144452526723200e-03 1.121855653142631043e-05 2.360925895995298184e-03
2.031841839646946710e+03 2.378577113353287902e-03 1.128808396844480479e-05 2.367289029384854211e-03
2.035913666980908602e+03 2.383592298715982421e-03 1.135503871697463249e-05 2.372237259999013335e-03
2.039985494314870493e+03 2.387386009649701199e-03 1.142061760865298352e-05 2.375965392041057885e-03
2.044057321648832158e+03 2.390529569801073690e-03 1.148668687790370814e-05 2.379042882923185134e-03
2.048129148982794050e+03 2.393853850819217203e-03 1.155532050549403904e-05 2.382298530313718861e-03
2.052200976316755714e+03 2.398250019966165648e-03 1.162826007317514145e-05 2.386621759892995111e-03
2.056272803650717833e+03 2.404455483256811958e-03 1.170651731551868389e-05 2.392748965941292761e-03
2.060344630984679497e+03 2.412893511548944853e-03 1.179026310992395319e-05 2.401103248439039224e-03
2.064416458318641162e+03 2.423604835497056732e-03 1.187898236534293186e-05 2.411725853131720197e-03
2.068488285652603281e+03 2.436265856875530558e-03 1.197171360605674919e-05 2.424294143269489603e-03
2.072560112986564945e+03 2.450254225550721997e-03 1.206713283811169395e-05 2.438187092712597228e-03
2.076631940320526610e+03 2.464715747595017711e-03 1.216333262106319685e-05 2.452552414973963382e-03
2.080703767654488729e+03 2.478609014606303687e-03 1.225735590593277489e-05 2.466351658700381005e-03
2.084775594988450393e+03 2.490741205051857313e-03 1.234476406736738714e-05 2.478396440984479733e-03
2.088847422322412058e+03 2.499836620681400445e-03 1.241962152231890240e-05 2.487416999159089773e-03
2.092919249656374177e+03 2.504678929829045556e-03 1.247518297633117599e-05 2.492203746852720420e-03
2.096991076990335841e+03 2.504334200913093875e-03 1.250528682996024135e-05 2.491828914083116676e-03
2.101062904324297506e+03 2.498408927992313774e-03 1.250610263316921613e-05 2.485902825359156791e-03
2.105134731658259625e+03 2.487252440325085547e-03 1.247761776154140750e-05 2.474774822563543652e-03
2.109206558992221289e+03 2.472002934285342721e-03 1.242422026275782133e-05 2.459578714022592379e-03
2.113278386326182954e+03 2.454413128372366464e-03 1.235398679997627988e-05 2.442059141572378283e-03
2.117350213660145073e+03 2.436465683528084899e-03 1.227673707030472574e-05 2.424188946457774864e-03
2.121422040994106737e+03 2.419871581084149636e-03 1.220139228786739927e-05 2.407670188796261386e-03
2.125493868328068402e+03 2.405601342408176298e-03 1.213347674455412671e-05 2.393467865663626102e-03
2.129565695662030521e+03 2.393603066010472485e-03 1.207359550642424017e-05 2.381529470504046165e-03
2.133637522995992185e+03 2.382807637097629234e-03 1.201740118762863703e-05 2.370790235909991852e-03
2.137709350329953850e+03 2.371428891030926637e-03 1.195705168559194412e-05 2.359471839345330790e-03
2.141781177663915969e+03 2.357469781133715060e-03 1.188365873654298927e-05 2.345586122397155544e-03
2.145853004997877633e+03 2.339280821093662251e-03 1.178992497047719732e-05 2.327490896123184539e-03
2.149924832331839298e+03 2.316006795488359440e-03 1.167216709429326916e-05 2.304334628394058473e-03
2.153996659665801417e+03 2.287802487688356083e-03 1.153120094277630914e-05 2.276271286745582857e-03
2.158068486999763081e+03 2.255777743561347519e-03 1.137198889557043495e-05 2.244405754665762705e-03
2.162140314333724746e+03 2.221715405633930933e-03 1.120234612319589247e-05 2.210513059510734769e-03
2.166212141667686865e+03 2.187663796776291060e-03 1.103122720531832414e-05 2.176632569570968907e-03
2.170283969001648529e+03 2.155523107167186050e-03 1.086711559863988907e-05 2.144655991568525724e-03
2.174355796335610194e+03 2.126724113412866313e-03 1.071686150353737596e-05 2.116007251909321572e-03
2.178427623669572313e+03 2.102053463506637146e-03 1.058507006531426937e-05 2.091468393441320728e-03
2.182499451003533977e+03 2.081632290559010806e-03 1.047394806142578521e-05 2.071158342497589778e-03
2.186571278337495642e+03 2.065019746829106339e-03 1.038344098928016622e-05 2.054636305839828165e-03
2.190643105671457761e+03 2.051396138833836390e-03 1.031152903760767717e-05 2.041084609796221631e-03
2.194714933005419425e+03 2.039778469485836829e-03 1.025463755014381612e-05 2.029523831935700975e-03
2.198786760339381090e+03 2.029226720732970994e-03 1.020817771486508258e-05 2.019018543018099264e-03
2.202858587673343209e+03 2.019005942456394108e-03 1.016721898761680366e-05 2.008838723468770772e-03
2.206930415007304873e+03 2.008675914529819626e-03 1.012721413523984704e-05 1.998548700394564993e-03
2.211002242341266538e+03 1.998090041868683976e-03 1.008460685828727554e-05 1.988005435010397216e-03
2.215074069675228657e+03 1.987302109682275667e-03 1.003712097114831288e-05 1.977264988711124535e-03
2.219145897009190321e+03 1.976403615589089526e-03 9.983601593632253097e-06 1.966420013995439330e-03
2.223217724343151986e+03 1.965339566952160541e-03 9.923440216078169198e-06 1.955416126736096195e-03
2.227289551677114105e+03 1.953766382504319027e-03 9.855800977084862736e-06 1.943910581527241374e-03
2.231361379011075769e+03 1.941011833775425953e-03 9.778986040595948732e-06 1.931232847734823052e-03
2.235433206345037433e+03 1.926170001824694528e-03 9.690265225729600041e-06 1.916479736598978873e-03
2.239505033678999553e+03 1.908319919216142340e-03 9.586337045708697682e-06 1.898733582170436963e-03
2.243576861012961217e+03 1.886809623521439050e-03 9.464339384557420411e-06 1.877345284136877970e-03
2.247648688346922881e+03 1.861515943600230722e-03 9.323087721095258567e-06 1.852192855879148704e-03
2.251720515680885001e+03 1.832988552324370506e-03 9.164089122265444234e-06 1.823824463202092499e-03
2.255792343014846665e+03 1.802418187582833890e-03 8.991920827318430703e-06 1.793426266755518157e-03
2.259864170348808329e+03 1.771424138745335275e-03 8.813763715434980205e-06 1.762610375029910730e-03
2.263935997682770449e+03 1.741715940229868372e-03 8.638168035430426493e-06 1.733077772194440303e-03
2.268007825016732113e+03 1.714726929465296146e-03 8.473391746165181981e-06 1.706253537719127494e-03
2.272079652350694232e+03 1.691327052271114802e-03 8.325791845688180321e-06 1.683001260425418585e-03
2.276151479684655897e+03 1.671695354972318418e-03 8.198717874996662371e-06 1.663496637097314993e-03
2.280223307018617561e+03 1.655378941893051719e-03 8.092174002294360603e-06 1.647286767890730145e-03
2.284295134352579680e+03 1.641504473879086372e-03 8.003258086412576929e-06 1.633501215792676573e-03
2.288366961686541345e+03 1.629062308860719250e-03 7.927152330813782427e-06 1.621135156529910238e-03
2.292438789020503009e+03 1.617167754728236588e-03 7.858312219587564062e-06 1.609309442508647953e-03
2.296510616354465128e+03 1.605222439788601269e-03 7.791511416464346612e-06 1.597430928372115238e-03
2.300582443688426793e+03 1.592942596580836784e-03 7.722525933385483970e-06 1.585220070647440187e-03
2.304654271022388457e+03 1.580272389528966561e-03 7.648414941980384942e-06 1.572623974586995731e-03
2.308726098356350576e+03 1.567239864196479787e-03 7.567501325388459907e-06 1.559672362871088441e-03
2.312797925690312240e+03 1.553826890013433517e-03 7.479218099698634482e-06 1.546347671913730817e-03
2.316869753024273905e+03 1.539909382250305089e-03 7.383955991106352684e-06 1.532525426259208345e-03
2.320941580358236024e+03 1.525288072880495987e-03 7.282955272038029175e-06 1.518005117608456182e-03
2.325013407692197688e+03 1.509788653398888136e-03 7.178189167070887691e-06 1.502610464231807219e-03
2.329085235026159353e+03 1.493379970654318181e-03 7.072141198045825503e-06 1.486307829456261567e-03
2.333157062360121472e+03 1.476251605911384907e-03 6.967410436090851634e-06 1.469284195475278280e-03
2.337228889694083136e+03 1.458809656369136707e-03 6.866172219597345980e-06 1.451943484149523667e-03
2.341300717028044801e+03 1.441584074356588689e-03 6.769629933211607047e-06 1.434814444423370035e-03
2.345372544362006920e+03 1.425078251028519781e-03 6.677657765478170037e-06 1.418400593263030064e-03
2.349444371695968584e+03 1.409616686840191747e-03 6.588813704261440186e-06 1.403027873135923205e-03
2.353516199029930249e+03 1.395249697974448953e-03 6.500792419451774558e-06 1.388748905554985143e-03
2.357588026363892368e+03 1.381754067308166214e-03 6.411226603508367750e-06 1.375342840704642071e-03
2.361659853697854032e+03 1.368733227391945133e-03 6.318597427458689554e-06 1.362414629964469638e-03
2.365731681031815697e+03 1.355783543462912421e-03 6.222944813767921756e-06 1.349560598649128182e-03
