8.998738408055617128e+02 -2.870278581204595457e-05 -2.546593433134258701e-03
9.039456681395237183e+02 -2.911645222993501517e-05 -2.577330441900932585e-03
9.080174954734850417e+02 -2.955863654281877423e-05 -2.610423272506687958e-03
9.120893228074470471e+02 -2.997476646519162293e-05 -2.641046414694937002e-03
9.161611501414084842e+02 -3.031425266113301099e-05 -2.664769085108192187e-03
9.202329774753707170e+02 -3.054023758995821463e-05 -2.678406022866488580e-03
9.243048048093329498e+02 -3.063669427159471217e-05 -2.680624508988816747e-03
9.283766321432943869e+02 -3.061105058409811710e-05 -2.672152173771150802e-03
9.324484594772562787e+02 -3.049148952227033490e-05 -2.655518002771642665e-03
9.365202868112177157e+02 -3.031943927609474608e-05 -2.634378767970527169e-03
9.405921141451797212e+02 -3.013913910089830803e-05 -2.612601183928041186e-03
9.446639414791421814e+02 -2.998708271814196335e-05 -2.593346199139241401e-03
9.487357688131036184e+02 -2.988423249439982457e-05 -2.578405174406307298e-03
9.528075961470652828e+02 -2.983306471252737010e-05 -2.567961324582254852e-03
9.568794234810268335e+02 -2.981999000401442635e-05 -2.560816281858813246e-03
9.609512508149889527e+02 -2.982200681626441091e-05 -2.554976328850348897e-03
9.650230781489506171e+02 -2.981518367966988129e-05 -2.548386848622468878e-03
9.690949054829121678e+02 -2.978216818313111854e-05 -2.539573509605640069e-03
9.731667328168744007e+02 -2.971649796063838948e-05 -2.528002338922935403e-03
9.772385601508360651e+02 -2.962278421781176438e-05 -2.514084329415643831e-03
9.813103874847981842e+02 -2.951333789704419365e-05 -2.498878663580997393e-03
9.853822148187597350e+02 -2.940295504055867828e-05 -2.483644538364225725e-03
9.894540421527213994e+02 -2.930398832341447209e-05 -2.469423390153167256e-03
9.935258694866828364e+02 -2.922343146435897617e-05 -2.456796257848524456e-03
9.975976968206452966e+02 -2.916276663045999054e-05 -2.445876360410465834e-03
1.001669524154607302e+03 -2.912019487681343616e-05 -2.436501228150326961e-03
1.005741351488568739e+03 -2.909401713222132413e-05 -2.428518188143020864e-03
1.009813178822530631e+03 -2.908563603344735578e-05 -2.422034231082516829e-03
1.013885006156492068e+03 -2.910094932553513298e-05 -2.417528681862938893e-03
1.017956833490454301e+03 -2.914962682408458924e-05 -2.415788821260985743e-03
1.022028660824416534e+03 -2.924260183244283820e-05 -2.417698758886511166e-03
1.026100488158378084e+03 -2.938875640820326504e-05 -2.423964807884320012e-03
1.030172315492339749e+03 -2.959202853092019766e-05 -2.434879511111444003e-03
1.034244142826301413e+03 -2.984996239777956714e-05 -2.450207546002725924e-03
1.038315970160263305e+03 -3.015415960797285437e-05 -2.469228985996339658e-03
1.042387797494225651e+03 -3.049237911803770262e-05 -2.490916694293903322e-03
1.046459624828187316e+03 -3.085143009823006140e-05 -2.514175833333004602e-03
1.050531452162148753e+03 -3.121972157540217239e-05 -2.538052047014582608e-03
1.054603279496110417e+03 -3.158848862996139952e-05 -2.561829304435891703e-03
1.058675106830072536e+03 -3.195126995378253301e-05 -2.584984834448657114e-03
1.062746934164034201e+03 -3.230197639354248255e-05 -2.607030965113539631e-03
1.066818761497996547e+03 -3.263257331013968662e-05 -2.627328145867839030e-03
1.070890588831957984e+03 -3.293170657595239704e-05 -2.644976478678257893e-03
1.074962416165919649e+03 -3.318535450602552945e-05 -2.658871173179040703e-03
1.079034243499881768e+03 -3.337981777042204435e-05 -2.667944095238729448e-03
1.083106070833843432e+03 -3.350632836544346579e-05 -2.671530903925923347e-03
1.087177898167804869e+03 -3.356568064549482174e-05 -2.669734565489212310e-03
1.091249725501766534e+03 -3.357096714077490801e-05 -2.663633113603705756e-03
1.095321552835728880e+03 -3.354695374303599088e-05 -2.655218265720537575e-03
1.099393380169690772e+03 -3.352575502170678494e-05 -2.647042683387277381e-03
1.103465207503652437e+03 -3.353986594559022285e-05 -2.641664081394071335e-03
1.107537034837614101e+03 -3.361470551750961463e-05 -2.641059097989927225e-03
1.111608862171575765e+03 -3.376314149964570191e-05 -2.646201075221025090e-03
1.115680689505537885e+03 -3.398380697661692088e-05 -2.656940607222894792e-03
1.119752516839500004e+03 -3.426361383910775865e-05 -2.672215308562610712e-03
1.123824344173461668e+03 -3.458328073842739582e-05 -2.690491149565259199e-03
1.127896171507423333e+03 -3.492359698601771946e-05 -2.710254489469703966e-03
1.131967998841384997e+03 -3.527002251641619409e-05 -2.730368062459119852e-03
1.136039826175347116e+03 -3.561414152199942289e-05 -2.750178707594795081e-03
1.140111653509309235e+03 -3.595203970430501983e-05 -2.769386470646928097e-03
1.144183480843270900e+03 -3.628115469967131354e-05 -2.787798270112072218e-03
1.148255308177232564e+03 -3.659785822255986776e-05 -2.805141273630491240e-03
1.152327135511194001e+03 -3.689760270967843965e-05 -2.821075121048402350e-03
1.156398962845156120e+03 -3.717805971084775930e-05 -2.835432145488228813e-03
1.160470790179118467e+03 -3.744392039032984180e-05 -2.848580453238085813e-03
1.164542617513079222e+03 -3.771075613253665250e-05 -2.861710210215896721e-03
1.168614444847041568e+03 -3.800521826155206051e-05 -2.876838439839837346e-03
1.172686272181003233e+03 -3.836007484534952798e-05 -2.896423798999555287e-03
1.176758099514965352e+03 -3.880472468587650985e-05 -2.922646389943225377e-03
1.180829926848927244e+03 -3.935402619226502114e-05 -2.956571763742444139e-03
1.184901754182888453e+03 -3.999956413839384406e-05 -2.997510270528578810e-03
1.188973581516850118e+03 -4.070719529279219343e-05 -3.042855594618295700e-03
1.193045408850812464e+03 -4.142281974179287576e-05 -3.088539303919494126e-03
